               #####        1.2214027582        1.2883126428        1.3588879299        1.4333294146        1.5118488916        1.5946697582        1.6820276497        1.7741711096        1.8713622969        1.9738777322        2.0820090841        2.1960639990        2.3163669768        2.4432602937        2.5771049762        2.7182818285
        0.0010000000    0.2424767718E-06    0.2561743271E-06    0.2706456190E-06    0.2859343503E-06    0.3020866928E-06    0.3191514275E-06    0.3371800826E-06    0.3562271025E-06    0.3763499643E-06    0.3976095129E-06    0.4200698672E-06    0.4437988416E-06    0.4688681747E-06    0.4953534788E-06    0.5233347026E-06    0.5528964399E-06
        0.0010948890    0.3462420313E-06    0.3658011489E-06    0.3864650871E-06    0.4082962470E-06    0.4313605550E-06    0.4557276632E-06    0.4814711446E-06    0.5086687369E-06    0.5374025016E-06    0.5677593252E-06    0.5998307463E-06    0.6337135893E-06    0.6695102948E-06    0.7073288087E-06    0.7472832766E-06    0.7894944948E-06
        0.0011987818    0.4941882723E-06    0.5221045661E-06    0.5515977128E-06    0.5827567706E-06    0.6156758286E-06    0.6504542931E-06    0.6871971641E-06    0.7260153864E-06    0.7670260652E-06    0.8103532177E-06    0.8561274649E-06    0.9044869855E-06    0.9555779941E-06    0.1009554522E-05    0.1066579461E-05    0.1126825222E-05
        0.0013125330    0.7049842075E-06    0.7448077355E-06    0.7868806407E-06    0.8313299581E-06    0.8782898985E-06    0.9279022569E-06    0.9803168041E-06    0.1035691791E-05    0.1094194242E-05    0.1156001078E-05    0.1221298586E-05    0.1290283854E-05    0.1363165466E-05    0.1440163089E-05    0.1521509052E-05    0.1607449304E-05
        0.0014370779    0.1005098597E-05    0.1061874365E-05    0.1121856940E-05    0.1185227414E-05    0.1252177114E-05    0.1322908175E-05    0.1397634095E-05    0.1476580466E-05    0.1559985359E-05    0.1648101018E-05    0.1741192947E-05    0.1839542085E-05    0.1943445807E-05    0.2053217190E-05    0.2169187383E-05    0.2291707030E-05
        0.0015734408    0.1432005946E-05    0.1512895415E-05    0.1598353515E-05    0.1688638227E-05    0.1784022104E-05    0.1884793099E-05    0.1991255344E-05    0.2103730198E-05    0.2222556760E-05    0.2348094416E-05    0.2480721303E-05    0.2620837601E-05    0.2768866979E-05    0.2925255315E-05    0.3090474282E-05    0.3265023427E-05
        0.0017227429    0.2038678678E-05    0.2153834874E-05    0.2275494804E-05    0.2404025690E-05    0.2539815490E-05    0.2683274086E-05    0.2834834372E-05    0.2994953767E-05    0.3164114879E-05    0.3342829345E-05    0.3531635278E-05    0.3731102243E-05    0.3941833369E-05    0.4164463143E-05    0.4399662836E-05    0.4648143576E-05
        0.0018862122    0.2899864650E-05    0.3063661629E-05    0.3236708979E-05    0.3419528949E-05    0.3612673281E-05    0.3816724885E-05    0.4032299380E-05    0.4260047266E-05    0.4500654764E-05    0.4754849622E-05    0.5023396889E-05    0.5307106479E-05    0.5606836229E-05    0.5923488171E-05    0.6258016758E-05    0.6611433397E-05
        0.0020651929    0.4120832982E-05    0.4353588897E-05    0.4599488807E-05    0.4859274694E-05    0.5133730428E-05    0.5423684158E-05    0.5730010469E-05    0.6053633501E-05    0.6395527988E-05    0.6756728040E-05    0.7138320211E-05    0.7541454998E-05    0.7967351285E-05    0.8417290107E-05    0.8892627147E-05    0.9394799430E-05
        0.0022611570    0.5849518363E-05    0.6179903799E-05    0.6528945113E-05    0.6897695280E-05    0.7287266702E-05    0.7698834613E-05    0.8133640078E-05    0.8592994495E-05    0.9078280804E-05    0.9590966807E-05    0.1013259385E-04    0.1070479435E-04    0.1130929823E-04    0.1194792261E-04    0.1262259080E-04    0.1333534224E-04
        0.0024757158    0.8293323484E-05    0.8761717663E-05    0.9256558345E-05    0.9779337955E-05    0.1033163313E-04    0.1091510953E-04    0.1153152604E-04    0.1218274120E-04    0.1287071458E-04    0.1359752694E-04    0.1436536191E-04    0.1517653265E-04    0.1603349132E-04    0.1693881202E-04    0.1789521975E-04    0.1890560519E-04
        0.0027106339    0.1174227485E-04    0.1240542774E-04    0.1310601970E-04    0.1384616302E-04    0.1462808916E-04    0.1545415555E-04    0.1632685136E-04    0.1724880687E-04    0.1822279465E-04    0.1925176029E-04    0.2033879276E-04    0.2148716516E-04    0.2270034846E-04    0.2398198366E-04    0.2533592596E-04    0.2676626673E-04
        0.0029678432    0.1660079789E-04    0.1753828368E-04    0.1852868969E-04    0.1957500090E-04    0.2068037062E-04    0.2184813008E-04    0.2308179645E-04    0.2438508628E-04    0.2576191615E-04    0.2721644948E-04    0.2875304878E-04    0.3037633799E-04    0.3209122249E-04    0.3390284384E-04    0.3581664726E-04    0.3783841434E-04
        0.0032494587    0.2343111726E-04    0.2475423340E-04    0.2615202709E-04    0.2762870926E-04    0.2918872816E-04    0.3083678297E-04    0.3257783469E-04    0.3441712558E-04    0.3636017843E-04    0.3841286791E-04    0.4058134395E-04    0.4287212714E-04    0.4529213809E-04    0.4784862392E-04    0.5054926167E-04    0.5340220712E-04
        0.0035577965    0.3301223548E-04    0.3487622352E-04    0.3684539751E-04    0.3892568656E-04    0.4112335368E-04    0.4344501504E-04    0.4589765477E-04    0.4848865288E-04    0.5122578180E-04    0.5411731509E-04    0.5717190509E-04    0.6039872891E-04    0.6380753153E-04    0.6740850715E-04    0.7121245763E-04    0.7523086554E-04
